EmptyCol,DateTime,Main_Owner,2nd_Owner,Load(KG),Bin_ID,Full(Y/N)
1935,2024-09-27 14:56:51.027676,user1,user2,50.0,bin2,N
1936,2024-09-27 14:56:51.106662,user1,user2,13.0,bin2,N
1937,2024-09-27 14:56:51.183657,user1,user2,47.0,bin2,N
1938,2024-09-27 14:56:51.261203,user1,user2,53.0,bin2,N
1939,2024-09-27 14:56:51.346533,user1,user2,56.0,bin2,N
1940,2024-09-27 14:56:51.427454,user1,user2,64.0,bin2,Y
1941,2024-09-27 14:56:51.512459,user1,user2,49.0,bin2,N
1942,2024-09-27 14:56:51.604453,user1,user2,14.0,bin2,N
1943,2024-09-27 14:56:51.696451,user1,user2,94.0,bin2,Y
1944,2024-09-27 14:56:51.773443,user1,user2,97.0,bin2,Y
1945,2024-09-27 14:56:51.852443,user1,user2,3.0,bin2,N
1946,2024-09-27 14:56:52.009439,user1,user2,80.0,bin2,Y
1947,2024-09-27 14:56:52.098811,user1,user2,41.0,bin2,N
1948,2024-09-27 14:56:52.184985,user1,user2,19.0,bin2,N
1949,2024-09-27 14:56:52.261973,user1,user2,90.0,bin2,Y
1950,2024-09-27 14:56:52.337525,user1,user2,77.0,bin2,Y
1951,2024-09-27 14:56:52.420897,user1,user2,8.0,bin2,N
1952,2024-09-27 14:56:52.500011,user1,user2,42.0,bin2,N
1953,2024-09-27 14:56:52.580994,user1,user2,27.0,bin2,N
1954,2024-09-27 14:56:52.663006,user1,user2,46.0,bin2,N
1955,2024-09-27 14:56:52.749999,user1,user2,61.0,bin2,Y
1956,2024-09-27 14:56:52.827003,user1,user2,58.0,bin2,N
1957,2024-09-27 14:56:52.903000,user1,user2,43.0,bin2,N
1958,2024-09-27 14:56:52.976481,user1,user2,41.0,bin2,N
1959,2024-09-27 14:56:53.055476,user1,user2,79.0,bin2,Y
1960,2024-09-27 14:56:53.139597,user1,user2,46.0,bin2,N
1961,2024-09-27 14:56:53.292833,user1,user2,37.0,bin2,N
1962,2024-09-27 14:56:53.387941,user1,user2,88.0,bin2,Y
1963,2024-09-27 14:56:53.483942,user1,user2,92.0,bin2,Y
1964,2024-09-27 14:56:53.576242,user1,user2,85.0,bin2,Y
1965,2024-09-27 14:56:53.680762,user1,user2,72.0,bin2,Y
1966,2024-09-27 14:56:53.789088,user1,user2,1.0,bin2,N
1967,2024-09-27 14:56:53.885090,user1,user2,93.0,bin2,Y
1968,2024-09-27 14:56:53.982467,user1,user2,96.0,bin2,Y
1969,2024-09-27 14:56:54.075461,user1,user2,36.0,bin2,N
1970,2024-09-27 14:56:54.196723,user1,user2,31.0,bin2,N
1971,2024-09-27 14:56:54.284837,user1,user2,11.0,bin2,N
1972,2024-09-27 14:56:54.370124,user1,user2,15.0,bin2,N
1973,2024-09-27 14:56:54.486777,user1,user2,90.0,bin2,Y
1974,2024-09-27 14:56:54.579805,user1,user2,96.0,bin2,Y
1975,2024-09-27 14:56:54.660809,user1,user2,82.0,bin2,Y
1976,2024-09-27 14:56:54.758780,user1,user2,7.0,bin2,N
1977,2024-09-27 14:56:54.840793,user1,user2,10.0,bin2,N
1978,2024-09-27 14:56:54.915416,user1,user2,43.0,bin2,N
1979,2024-09-27 14:56:55.000308,user1,user2,38.0,bin2,N
1980,2024-09-27 14:56:55.088323,user1,user2,21.0,bin2,N
1981,2024-09-27 14:56:55.169302,user1,user2,63.0,bin2,Y
1982,2024-09-27 14:56:55.253305,user1,user2,65.0,bin2,Y
1983,2024-09-27 14:56:55.338374,user1,user2,31.0,bin2,N
1984,2024-09-27 14:56:55.420480,user1,user2,30.0,bin2,N
1985,2024-09-27 14:56:55.523487,user1,user2,30.0,bin2,N
1986,2024-09-27 14:56:55.620474,user1,user2,69.0,bin2,Y
1987,2024-09-27 14:56:55.712496,user1,user2,61.0,bin2,Y
1988,2024-09-27 14:56:55.802657,user1,user2,34.0,bin2,N
1989,2024-09-27 14:56:55.891176,user1,user2,12.0,bin2,N
1990,2024-09-27 14:56:55.988319,user1,user2,68.0,bin2,Y
1991,2024-09-27 14:56:56.071291,user1,user2,95.0,bin2,Y
1992,2024-09-27 14:56:56.161298,user1,user2,79.0,bin2,Y
1993,2024-09-27 14:56:56.240401,user1,user2,89.0,bin2,Y
1994,2024-09-27 14:56:56.327415,user1,user2,55.0,bin2,N
1995,2024-09-27 14:56:56.406977,user1,user2,87.0,bin2,Y
1996,2024-09-27 14:56:56.495040,user1,user2,58.0,bin2,N
1997,2024-09-27 14:56:56.571594,user1,user2,15.0,bin2,N
1998,2024-09-27 14:56:56.653723,user1,user2,91.0,bin2,Y
1999,2024-09-27 14:56:56.747801,user1,user2,49.0,bin2,N
2000,2024-09-27 14:56:56.827065,user1,user2,78.0,bin2,Y
2001,2024-09-27 14:56:56.913062,user1,user2,37.0,bin2,N
2002,2024-09-27 14:56:56.998641,user1,user2,90.0,bin2,Y
2003,2024-09-27 14:56:57.085490,user1,user2,89.0,bin2,Y
2004,2024-09-27 14:56:57.167414,user1,user2,7.0,bin2,N
2005,2024-09-27 14:56:57.243414,user1,user2,51.0,bin2,N
2006,2024-09-27 14:56:57.333466,user1,user2,69.0,bin2,Y
2007,2024-09-27 14:56:57.418467,user1,user2,63.0,bin2,Y
2008,2024-09-27 14:56:57.500468,user1,user2,6.0,bin2,N
2009,2024-09-27 14:56:57.578471,user1,user2,99.0,bin2,Y
2010,2024-09-27 14:56:57.652485,user1,user2,95.0,bin2,Y
2011,2024-09-27 14:56:57.835565,user1,user2,90.0,bin2,Y
2012,2024-09-27 14:56:57.931024,user1,user2,58.0,bin2,N
2013,2024-09-27 14:56:58.047417,user1,user2,27.0,bin2,N
2014,2024-09-27 14:56:58.144876,user1,user2,6.0,bin2,N
2015,2024-09-27 14:56:58.295560,user1,user2,82.0,bin2,Y
2016,2024-09-27 14:56:58.404868,user1,user2,90.0,bin2,Y
2017,2024-09-27 14:56:58.499776,user1,user2,39.0,bin2,N
2018,2024-09-27 14:56:58.592189,user1,user2,18.0,bin2,N
2019,2024-09-27 14:56:58.690065,user1,user2,50.0,bin2,N
2020,2024-09-27 14:56:58.770310,user1,user2,38.0,bin2,N
2021,2024-09-27 14:56:58.862329,user1,user2,84.0,bin2,Y
2022,2024-09-27 14:56:58.944384,user1,user2,84.0,bin2,Y
2023,2024-09-27 14:56:59.033508,user1,user2,59.0,bin2,N
2024,2024-09-27 14:56:59.123508,user1,user2,45.0,bin2,N
2025,2024-09-27 14:56:59.213506,user1,user2,60.0,bin2,N
2026,2024-09-27 14:56:59.311030,user1,user2,18.0,bin2,N
2027,2024-09-27 14:56:59.395550,user1,user2,76.0,bin2,Y
2028,2024-09-27 14:56:59.477542,user1,user2,45.0,bin2,N
2029,2024-09-27 14:56:59.550794,user1,user2,10.0,bin2,N
2030,2024-09-27 14:56:59.631762,user1,user2,95.0,bin2,Y
2031,2024-09-27 14:56:59.707750,user1,user2,15.0,bin2,N
2032,2024-09-27 14:56:59.777843,user1,user2,85.0,bin2,Y
2033,2024-09-27 14:56:59.876254,user1,user2,55.0,bin2,N
2034,2024-09-27 14:57:00.276850,user1,user2,14.0,bin2,N
2035,2024-09-27 14:57:00.365068,user1,user2,21.0,bin2,N
2036,2024-09-27 14:57:00.444766,user1,user2,13.0,bin2,N
2037,2024-09-27 14:57:00.515105,user1,user2,60.0,bin2,N
2038,2024-09-27 14:57:00.612664,user1,user2,85.0,bin2,Y
2039,2024-09-27 14:57:00.724631,user1,user2,10.0,bin2,N
2040,2024-09-27 14:57:00.823685,user1,user2,78.0,bin2,Y
2041,2024-09-27 14:57:00.909957,user1,user2,3.0,bin2,N
2042,2024-09-27 14:57:01.011960,user1,user2,19.0,bin2,N
2043,2024-09-27 14:57:01.109284,user1,user2,81.0,bin2,Y
2044,2024-09-27 14:57:01.197825,user1,user2,83.0,bin2,Y
2045,2024-09-27 14:57:01.283820,user1,user2,12.0,bin2,N
2046,2024-09-27 14:57:01.371660,user1,user2,22.0,bin2,N
2047,2024-09-27 14:57:01.459648,user1,user2,92.0,bin2,Y
2048,2024-09-27 14:57:01.550737,user1,user2,85.0,bin2,Y
2049,2024-09-27 14:57:01.629746,user1,user2,6.0,bin2,N
2050,2024-09-27 14:57:01.724911,user1,user2,96.0,bin2,Y
2051,2024-09-27 14:57:01.804105,user1,user2,59.0,bin2,N
2052,2024-09-27 14:57:01.884089,user1,user2,86.0,bin2,Y
2053,2024-09-27 14:57:01.971195,user1,user2,19.0,bin2,N
2054,2024-09-27 14:57:02.067658,user1,user2,79.0,bin2,Y
2055,2024-09-27 14:57:02.157725,user1,user2,81.0,bin2,Y
2056,2024-09-27 14:57:02.233730,user1,user2,8.0,bin2,N
2057,2024-09-27 14:57:02.313851,user1,user2,72.0,bin2,Y
2058,2024-09-27 14:57:02.391859,user1,user2,82.0,bin2,Y
2059,2024-09-27 14:57:02.474841,user1,user2,60.0,bin2,N
2060,2024-09-27 14:57:02.565859,user1,user2,39.0,bin2,N
2061,2024-09-27 14:57:02.737916,user1,user2,55.0,bin2,N
2062,2024-09-27 14:57:02.839984,user1,user2,57.0,bin2,N
2063,2024-09-27 14:57:02.944825,user1,user2,25.0,bin2,N
2064,2024-09-27 14:57:03.047790,user1,user2,44.0,bin2,N
2065,2024-09-27 14:57:03.141332,user1,user2,58.0,bin2,N
2066,2024-09-27 14:57:03.233562,user1,user2,18.0,bin2,N
2067,2024-09-27 14:57:03.337560,user1,user2,17.0,bin2,N
2068,2024-09-27 14:57:03.445556,user1,user2,23.0,bin2,N
2069,2024-09-27 14:57:03.572139,user1,user2,99.0,bin2,Y
2070,2024-09-27 14:57:03.647136,user1,user2,35.0,bin2,N
2071,2024-09-27 14:57:03.731144,user1,user2,85.0,bin2,Y
2072,2024-09-27 14:57:03.833135,user1,user2,53.0,bin2,N
2073,2024-09-27 14:57:03.920387,user1,user2,10.0,bin2,N
2074,2024-09-27 14:57:04.003626,user1,user2,98.0,bin2,Y
2075,2024-09-27 14:57:04.092956,user1,user2,35.0,bin2,N
2076,2024-09-27 14:57:04.173241,user1,user2,32.0,bin2,N
2077,2024-09-27 14:57:04.257229,user1,user2,91.0,bin2,Y
2078,2024-09-27 14:57:04.338232,user1,user2,40.0,bin2,N
2079,2024-09-27 14:57:04.414540,user1,user2,40.0,bin2,N
2080,2024-09-27 14:57:04.497536,user1,user2,69.0,bin2,Y
2081,2024-09-27 14:57:04.661535,user1,user2,95.0,bin2,Y
2082,2024-09-27 14:57:04.743553,user1,user2,35.0,bin2,N
2083,2024-09-27 14:57:04.823551,user1,user2,21.0,bin2,N
2084,2024-09-27 14:57:04.902907,user1,user2,1.0,bin2,N
2085,2024-09-27 14:57:04.976911,user1,user2,63.0,bin2,Y
2086,2024-09-27 14:57:05.086172,user1,user2,69.0,bin2,Y
2087,2024-09-27 14:57:05.234653,user1,user2,30.0,bin2,N
2088,2024-09-27 14:57:05.311669,user1,user2,1.0,bin2,N
2089,2024-09-27 14:57:05.397088,user1,user2,8.0,bin2,N
2090,2024-09-27 14:57:05.482259,user1,user2,72.0,bin2,Y
2091,2024-09-27 14:57:05.565264,user1,user2,11.0,bin2,N
2092,2024-09-27 14:57:05.640342,user1,user2,64.0,bin2,Y
2093,2024-09-27 14:57:05.726461,user1,user2,35.0,bin2,N
2094,2024-09-27 14:57:05.799974,user1,user2,89.0,bin2,Y
2095,2024-09-27 14:57:05.904068,user1,user2,6.0,bin2,N
2096,2024-09-27 14:57:05.984277,user1,user2,68.0,bin2,Y
2097,2024-09-27 14:57:06.063282,user1,user2,17.0,bin2,N
2098,2024-09-27 14:57:06.133276,user1,user2,11.0,bin2,N
2099,2024-09-27 14:57:06.210278,user1,user2,92.0,bin2,Y
2100,2024-09-27 14:57:06.293391,user1,user2,79.0,bin2,Y
2101,2024-09-27 14:57:06.370388,user1,user2,53.0,bin2,N
2102,2024-09-27 14:57:06.453388,user1,user2,51.0,bin2,N
2103,2024-09-27 14:57:06.534562,user1,user2,55.0,bin2,N
2104,2024-09-27 14:57:06.609561,user1,user2,16.0,bin2,N
2105,2024-09-27 14:57:06.696560,user1,user2,43.0,bin2,N
2106,2024-09-27 14:57:06.766559,user1,user2,90.0,bin2,Y
2107,2024-09-27 14:57:06.865614,user1,user2,90.0,bin2,Y
2108,2024-09-27 14:57:06.947673,user1,user2,36.0,bin2,N
2109,2024-09-27 14:57:07.013673,user1,user2,98.0,bin2,Y
2110,2024-09-27 14:57:07.088737,user1,user2,30.0,bin2,N
2111,2024-09-27 14:57:07.259797,user1,user2,48.0,bin2,N
2112,2024-09-27 14:57:07.360852,user1,user2,56.0,bin2,N
2113,2024-09-27 14:57:07.467354,user1,user2,90.0,bin2,Y
2114,2024-09-27 14:57:07.583350,user1,user2,23.0,bin2,N
2115,2024-09-27 14:57:07.688378,user1,user2,31.0,bin2,N
2116,2024-09-27 14:57:07.783355,user1,user2,70.0,bin2,Y
2117,2024-09-27 14:57:07.966275,user1,user2,48.0,bin2,N
2118,2024-09-27 14:57:08.152619,user1,user2,1.0,bin2,N
2119,2024-09-27 14:57:08.226616,user1,user2,52.0,bin2,N
2120,2024-09-27 14:57:08.308616,user1,user2,73.0,bin2,Y
2121,2024-09-27 14:57:08.382644,user1,user2,32.0,bin2,N
2122,2024-09-27 14:57:08.460158,user1,user2,35.0,bin2,N
2123,2024-09-27 14:57:08.536251,user1,user2,32.0,bin2,N
2124,2024-09-27 14:57:08.621297,user1,user2,30.0,bin2,N
2125,2024-09-27 14:57:08.731491,user1,user2,60.0,bin2,N
2126,2024-09-27 14:57:08.802482,user1,user2,29.0,bin2,N
2127,2024-09-27 14:57:08.958688,user1,user2,60.0,bin2,N
2128,2024-09-27 14:57:09.040688,user1,user2,4.0,bin2,N
2129,2024-09-27 14:57:09.127676,user1,user2,50.0,bin2,N
2130,2024-09-27 14:57:09.204688,user1,user2,79.0,bin2,Y
2131,2024-09-27 14:57:09.280686,user1,user2,43.0,bin2,N
2132,2024-09-27 14:57:09.355675,user1,user2,86.0,bin2,Y
2133,2024-09-27 14:57:09.430686,user1,user2,0.0,bin2,N
2134,2024-09-27 14:57:09.506678,user1,user2,56.0,bin2,N
2135,2024-09-27 14:57:09.579738,user1,user2,46.0,bin2,N
2136,2024-09-27 14:57:09.653750,user1,user2,60.0,bin2,N
2137,2024-09-27 14:57:09.729812,user1,user2,46.0,bin2,N
2138,2024-09-27 14:57:09.802964,user1,user2,41.0,bin2,N
2139,2024-09-27 14:57:09.868960,user1,user2,22.0,bin2,N
2140,2024-09-27 14:57:09.944966,user1,user2,19.0,bin2,N
2141,2024-09-27 14:57:10.045300,user1,user2,7.0,bin2,N
2142,2024-09-27 14:57:10.106731,user1,user2,90.0,bin2,Y
2143,2024-09-27 14:57:10.212547,user1,user2,61.0,bin2,Y
2144,2024-09-27 14:57:10.307795,user1,user2,58.0,bin2,N
2145,2024-09-27 14:57:10.389027,user1,user2,37.0,bin2,N
2146,2024-09-27 14:57:10.484028,user1,user2,72.0,bin2,Y
2147,2024-09-27 14:57:10.580026,user1,user2,55.0,bin2,N
2148,2024-09-27 14:57:10.654021,user1,user2,3.0,bin2,N
2149,2024-09-27 14:57:10.737130,user1,user2,28.0,bin2,N
2150,2024-09-27 14:57:10.819135,user1,user2,58.0,bin2,N
2151,2024-09-27 14:57:10.908139,user1,user2,62.0,bin2,Y
2152,2024-09-27 14:57:10.993140,user1,user2,55.0,bin2,N
2153,2024-09-27 14:57:11.079139,user1,user2,37.0,bin2,N
2154,2024-09-27 14:57:11.160139,user1,user2,19.0,bin2,N
2155,2024-09-27 14:57:11.248139,user1,user2,32.0,bin2,N
2156,2024-09-27 14:57:11.325614,user1,user2,29.0,bin2,N
2157,2024-09-27 14:57:11.419849,user1,user2,27.0,bin2,N
2158,2024-09-27 14:57:11.498299,user1,user2,43.0,bin2,N
2159,2024-09-27 14:57:11.586102,user1,user2,45.0,bin2,N
2160,2024-09-27 14:57:11.669341,user1,user2,34.0,bin2,N
2161,2024-09-27 14:57:11.845546,user1,user2,56.0,bin2,N
2162,2024-09-27 14:57:11.935855,user1,user2,78.0,bin2,Y
2163,2024-09-27 14:57:12.044382,user1,user2,49.0,bin2,N
2164,2024-09-27 14:57:12.136379,user1,user2,40.0,bin2,N
2165,2024-09-27 14:57:12.227703,user1,user2,18.0,bin2,N
2166,2024-09-27 14:57:12.333963,user1,user2,79.0,bin2,Y
2167,2024-09-27 14:57:12.427962,user1,user2,99.0,bin2,Y
2168,2024-09-27 14:57:12.526824,user1,user2,2.0,bin2,N
2169,2024-09-27 14:57:12.628448,user1,user2,68.0,bin2,Y
2170,2024-09-27 14:57:12.724653,user1,user2,92.0,bin2,Y
2171,2024-09-27 14:57:12.803198,user1,user2,16.0,bin2,N
2172,2024-09-27 14:57:12.889208,user1,user2,24.0,bin2,N
2173,2024-09-27 14:57:12.964397,user1,user2,87.0,bin2,Y
2174,2024-09-27 14:57:13.058421,user1,user2,91.0,bin2,Y
2175,2024-09-27 14:57:13.138597,user1,user2,46.0,bin2,N
2176,2024-09-27 14:57:13.219597,user1,user2,74.0,bin2,Y
2177,2024-09-27 14:57:13.300805,user1,user2,4.0,bin2,N
2178,2024-09-27 14:57:13.389002,user1,user2,69.0,bin2,Y
2179,2024-09-27 14:57:13.480003,user1,user2,19.0,bin2,N
2180,2024-09-27 14:57:13.558000,user1,user2,5.0,bin2,N
2181,2024-09-27 14:57:13.677005,user1,user2,90.0,bin2,Y
2182,2024-09-27 14:57:13.751000,user1,user2,39.0,bin2,N
2183,2024-09-27 14:57:13.830311,user1,user2,18.0,bin2,N
2184,2024-09-27 14:57:13.922415,user1,user2,64.0,bin2,Y
2185,2024-09-27 14:57:14.003470,user1,user2,82.0,bin2,Y
2186,2024-09-27 14:57:14.075482,user1,user2,35.0,bin2,N
2187,2024-09-27 14:57:14.152470,user1,user2,75.0,bin2,Y
2188,2024-09-27 14:57:14.240633,user1,user2,8.0,bin2,N
2189,2024-09-27 14:57:14.338116,user1,user2,46.0,bin2,N
2190,2024-09-27 14:57:14.430783,user1,user2,28.0,bin2,N
2191,2024-09-27 14:57:14.502873,user1,user2,90.0,bin2,Y
2192,2024-09-27 14:57:14.576132,user1,user2,56.0,bin2,N
2193,2024-09-27 14:57:14.641270,user1,user2,55.0,bin2,N
2194,2024-09-27 14:57:14.717259,user1,user2,98.0,bin2,Y
2195,2024-09-27 14:57:14.805261,user1,user2,7.0,bin2,N
2196,2024-09-27 14:57:14.895332,user1,user2,54.0,bin2,N
2197,2024-09-27 14:57:14.992320,user1,user2,30.0,bin2,N
2198,2024-09-27 14:57:15.075457,user1,user2,94.0,bin2,Y
2199,2024-09-27 14:57:15.259527,user1,user2,63.0,bin2,Y
2200,2024-09-27 14:57:15.350587,user1,user2,93.0,bin2,Y
2201,2024-09-27 14:57:15.436653,user1,user2,39.0,bin2,N
2202,2024-09-27 14:57:15.505653,user1,user2,0.0,bin2,N
2203,2024-09-27 14:57:15.587885,user1,user2,56.0,bin2,N
2204,2024-09-27 14:57:15.664024,user1,user2,96.0,bin2,Y
2205,2024-09-27 14:57:15.757097,user1,user2,30.0,bin2,N
2206,2024-09-27 14:57:15.833461,user1,user2,95.0,bin2,Y
2207,2024-09-27 14:57:15.920538,user1,user2,5.0,bin2,N
2208,2024-09-27 14:57:15.995709,user1,user2,28.0,bin2,N
2209,2024-09-27 14:57:16.089708,user1,user2,30.0,bin2,N
2210,2024-09-27 14:57:16.186709,user1,user2,17.0,bin2,N
2211,2024-09-27 14:57:16.360379,user1,user2,53.0,bin2,N
2212,2024-09-27 14:57:16.459014,user1,user2,94.0,bin2,Y
2213,2024-09-27 14:57:16.557966,user1,user2,43.0,bin2,N
2214,2024-09-27 14:57:16.664408,user1,user2,44.0,bin2,N
2215,2024-09-27 14:57:16.777545,user1,user2,91.0,bin2,Y
2216,2024-09-27 14:57:16.884863,user1,user2,40.0,bin2,N
2217,2024-09-27 14:57:16.987046,user1,user2,22.0,bin2,N
2218,2024-09-27 14:57:17.094055,user1,user2,29.0,bin2,N
2219,2024-09-27 14:57:17.197158,user1,user2,34.0,bin2,N
2220,2024-09-27 14:57:17.313466,user1,user2,9.0,bin2,N
2221,2024-09-27 14:57:17.430012,user1,user2,39.0,bin2,N
2222,2024-09-27 14:57:17.509035,user1,user2,81.0,bin2,Y
2223,2024-09-27 14:57:17.596104,user1,user2,96.0,bin2,Y
2224,2024-09-27 14:57:17.676358,user1,user2,82.0,bin2,Y
2225,2024-09-27 14:57:17.765363,user1,user2,6.0,bin2,N
2226,2024-09-27 14:57:17.843411,user1,user2,94.0,bin2,Y
2227,2024-09-27 14:57:17.925063,user1,user2,95.0,bin2,Y
2228,2024-09-27 14:57:18.025053,user1,user2,89.0,bin2,Y
2229,2024-09-27 14:57:18.102716,user1,user2,61.0,bin2,Y
2230,2024-09-27 14:57:18.199103,user1,user2,14.0,bin2,N
2231,2024-09-27 14:57:18.297104,user1,user2,24.0,bin2,N
2232,2024-09-27 14:57:18.385103,user1,user2,10.0,bin2,N
2233,2024-09-27 14:57:18.472101,user1,user2,82.0,bin2,Y
2234,2024-09-27 14:57:18.551204,user1,user2,84.0,bin2,Y
2235,2024-09-27 14:57:18.658673,user1,user2,12.0,bin2,N
2236,2024-09-27 14:57:18.742390,user1,user2,91.0,bin2,Y
2237,2024-09-27 14:57:18.837889,user1,user2,51.0,bin2,N
2238,2024-09-27 14:57:18.916436,user1,user2,96.0,bin2,Y
2239,2024-09-27 14:57:18.996459,user1,user2,19.0,bin2,N
2240,2024-09-27 14:57:19.083815,user1,user2,58.0,bin2,N
2241,2024-09-27 14:57:19.200643,user1,user2,5.0,bin2,N
2242,2024-09-27 14:57:19.290639,user1,user2,31.0,bin2,N
2243,2024-09-27 14:57:19.370889,user1,user2,41.0,bin2,N
2244,2024-09-27 14:57:19.450874,user1,user2,97.0,bin2,Y
2245,2024-09-27 14:57:19.531869,user1,user2,88.0,bin2,Y
2246,2024-09-27 14:57:19.608869,user1,user2,66.0,bin2,Y
2247,2024-09-27 14:57:19.725352,user1,user2,8.0,bin2,N
2248,2024-09-27 14:57:19.804564,user1,user2,87.0,bin2,Y
2249,2024-09-27 14:57:19.886040,user1,user2,19.0,bin2,N
2250,2024-09-27 14:57:19.971465,user1,user2,82.0,bin2,Y
2251,2024-09-27 14:57:20.141721,user1,user2,37.0,bin2,N
2252,2024-09-27 14:57:20.217731,user1,user2,86.0,bin2,Y
2253,2024-09-27 14:57:20.293723,user1,user2,43.0,bin2,N
2254,2024-09-27 14:57:20.382730,user1,user2,34.0,bin2,N
2255,2024-09-27 14:57:20.467728,user1,user2,80.0,bin2,Y
2256,2024-09-27 14:57:20.544386,user1,user2,96.0,bin2,Y
2257,2024-09-27 14:57:20.636383,user1,user2,62.0,bin2,Y
2258,2024-09-27 14:57:20.716671,user1,user2,48.0,bin2,N
2259,2024-09-27 14:57:20.816175,user1,user2,59.0,bin2,N
2260,2024-09-27 14:57:20.900703,user1,user2,40.0,bin2,N
2261,2024-09-27 14:57:21.068384,user1,user2,35.0,bin2,N
2262,2024-09-27 14:57:21.175662,user1,user2,80.0,bin2,Y
2263,2024-09-27 14:57:21.265655,user1,user2,77.0,bin2,Y
2264,2024-09-27 14:57:21.368655,user1,user2,49.0,bin2,N
2265,2024-09-27 14:57:21.491168,user1,user2,88.0,bin2,Y
2266,2024-09-27 14:57:21.591551,user1,user2,5.0,bin2,N
2267,2024-09-27 14:57:21.720720,user1,user2,84.0,bin2,Y
2268,2024-09-27 14:57:21.823681,user1,user2,21.0,bin2,N
2269,2024-09-27 14:57:21.913672,user1,user2,12.0,bin2,N
2270,2024-09-27 14:57:21.993860,user1,user2,3.0,bin2,N
2271,2024-09-27 14:57:22.079859,user1,user2,92.0,bin2,Y
2272,2024-09-27 14:57:22.154868,user1,user2,51.0,bin2,N
2273,2024-09-27 14:57:22.237940,user1,user2,85.0,bin2,Y
2274,2024-09-27 14:57:22.325641,user1,user2,95.0,bin2,Y
2275,2024-09-27 14:57:22.420641,user1,user2,14.0,bin2,N
2276,2024-09-27 14:57:22.518643,user1,user2,11.0,bin2,N
2277,2024-09-27 14:57:22.603300,user1,user2,42.0,bin2,N
2278,2024-09-27 14:57:22.678470,user1,user2,79.0,bin2,Y
2279,2024-09-27 14:57:22.771411,user1,user2,83.0,bin2,Y
2280,2024-09-27 14:57:22.857407,user1,user2,72.0,bin2,Y
2281,2024-09-27 14:57:22.942461,user1,user2,70.0,bin2,Y
2282,2024-09-27 14:57:23.042471,user1,user2,55.0,bin2,N
2283,2024-09-27 14:57:23.123565,user1,user2,54.0,bin2,N
2284,2024-09-27 14:57:23.205638,user1,user2,88.0,bin2,Y
2285,2024-09-27 14:57:23.286634,user1,user2,55.0,bin2,N
2286,2024-09-27 14:57:23.372996,user1,user2,1.0,bin2,N
2287,2024-09-27 14:57:23.454993,user1,user2,56.0,bin2,N
2288,2024-09-27 14:57:23.565101,user1,user2,97.0,bin2,Y
2289,2024-09-27 14:57:23.645261,user1,user2,12.0,bin2,N
2290,2024-09-27 14:57:23.794479,user1,user2,96.0,bin2,Y
2291,2024-09-27 14:57:23.875534,user1,user2,3.0,bin2,N
2292,2024-09-27 14:57:23.953547,user1,user2,99.0,bin2,Y
2293,2024-09-27 14:57:24.029100,user1,user2,96.0,bin2,Y
2294,2024-09-27 14:57:24.163103,user1,user2,99.0,bin2,Y
2295,2024-09-27 14:57:24.243186,user1,user2,22.0,bin2,N
2296,2024-09-27 14:57:24.323186,user1,user2,56.0,bin2,N
2297,2024-09-27 14:57:24.410187,user1,user2,31.0,bin2,N
2298,2024-09-27 14:57:24.492189,user1,user2,86.0,bin2,Y
2299,2024-09-27 14:57:24.572186,user1,user2,17.0,bin2,N
2300,2024-09-27 14:57:24.640720,user1,user2,20.0,bin2,N
2301,2024-09-27 14:57:24.730722,user1,user2,3.0,bin2,N
2302,2024-09-27 14:57:24.801940,user1,user2,31.0,bin2,N
2303,2024-09-27 14:57:24.881937,user1,user2,87.0,bin2,Y
2304,2024-09-27 14:57:24.964058,user1,user2,77.0,bin2,Y
2305,2024-09-27 14:57:25.049057,user1,user2,49.0,bin2,N
2306,2024-09-27 14:57:25.134058,user1,user2,7.0,bin2,N
2307,2024-09-27 14:57:25.213067,user1,user2,22.0,bin2,N
2308,2024-09-27 14:57:25.285222,user1,user2,86.0,bin2,Y
2309,2024-09-27 14:57:25.366215,user1,user2,11.0,bin2,N
2310,2024-09-27 14:57:25.443348,user1,user2,20.0,bin2,N
2311,2024-09-27 14:57:25.632490,user1,user2,70.0,bin2,Y
2312,2024-09-27 14:57:25.763827,user1,user2,10.0,bin2,N
2313,2024-09-27 14:57:25.879112,user1,user2,57.0,bin2,N
2314,2024-09-27 14:57:26.002118,user1,user2,20.0,bin2,N
2315,2024-09-27 14:57:26.095118,user1,user2,7.0,bin2,N
2316,2024-09-27 14:57:26.194625,user1,user2,22.0,bin2,N
2317,2024-09-27 14:57:26.304049,user1,user2,8.0,bin2,N
2318,2024-09-27 14:57:26.402273,user1,user2,2.0,bin2,N
2319,2024-09-27 14:57:26.531357,user1,user2,79.0,bin2,Y
2320,2024-09-27 14:57:26.611117,user1,user2,90.0,bin2,Y
2321,2024-09-27 14:57:26.702292,user1,user2,25.0,bin2,N
2322,2024-09-27 14:57:26.785278,user1,user2,36.0,bin2,N
2323,2024-09-27 14:57:26.864460,user1,user2,47.0,bin2,N
2324,2024-09-27 14:57:26.950623,user1,user2,46.0,bin2,N
2325,2024-09-27 14:57:27.036909,user1,user2,1.0,bin2,N
2326,2024-09-27 14:57:27.117005,user1,user2,75.0,bin2,Y
2327,2024-09-27 14:57:27.191004,user1,user2,11.0,bin2,N
2328,2024-09-27 14:57:27.269998,user1,user2,84.0,bin2,Y
